#_layers,hidden_size,learning_rate,alpha,beta,lambds,#_epochs,HumanEmbryo_corr,HumanEmbryo_squared,HSC_10x_corr,HSC_10x_squared,HSMM_corr,HSMM_squared,AT2_corr,AT2_squared,EPI_corr,EPI_squared,Camargo_corr,Camargo_squared,ChuCellType_corr,ChuCellType_squared,GrunIntestine_corr,GrunIntestine_squared,Kyle_Anterior_corr,Kyle_Anterior_squared,Kyle_Middle_corr,Kyle_Middle_squared,Marrow_10x_G_corr,Marrow_10x_G_squared,Marrow_10x_E_corr,Marrow_10x_E_squared,Marrow_10x_B_corr,Marrow_10x_B_squared,Marrow_plate_M_corr,Marrow_plate_M_squared,Marrow_plate_B_corr,Marrow_plate_B_squared,Marrow_plate_G_corr,Marrow_plate_G_squared,StandardProtocol_corr,StandardProtocol_squared,DirectProtocol_corr,DirectProtocol_squared,RegevIntestine_corr,RegevIntestine_squared,RegevDropseq_corr,RegevDropseq_squared,Fibroblast_MyoF_corr,Fibroblast_MyoF_squared,Fibroblast_MFB_corr,Fibroblast_MFB_squared
2,10,0.5591149965527374,0,0.0016535027128115364,0.02994374626384463,100,nan,25.035602132957443,nan,9.523515785943172,nan,3.9382836639098193,nan,4.77113763772052,nan,2.690203694129854,0.02092220718689069,5.842096141709312,nan,12.84309457480628,nan,5.853719866167271,nan,13.683050295530368,nan,9.42464628534477,nan,5.022363600019454,0.042586187975754884,6.190293716755096,nan,2.8501253148942505,nan,3.4789889436954047,-0.23253552547257608,5.589377882868218,0.003734932239097133,6.63444814284992,nan,9.328841848277746,nan,7.52124221428713,nan,8.051652678124782,nan,13.376064722507065,nan,4.01300998202862,nan,4.0785473843610704
2,100,0.24261779534367925,0,0.17869965232522228,0.057341345503598345,100,0.08898957668973881,529.6182748225084,nan,366.6363844133137,nan,47.60987485226333,nan,99.86966764902631,nan,11.998642748013406,0.02360314659112805,6348.592690323998,nan,171.22918458792265,nan,8.940886159563423,0.25854730933044673,65.12852161080468,0.21978706733157,40.69846705372695,nan,9.268931336470095,0.23443051917992944,852.3248823582784,0.05847006173891353,27.391892341758346,0.06966314736243108,15.955401448559531,0.14785873046558354,176.48251804409452,0.05159676326187356,219.97383641810794,nan,112.37335273663557,nan,20.38166504593211,nan,25.626032169055645,nan,657.2659488768267,nan,16.354698184870788,nan,32.59264097205243
2,50,0.30196310400143767,0,0.00016764586085132153,0.40122794078939206,100,nan,24.720682613192523,nan,10.198308859449705,nan,4.136796691324829,0.12239065534670805,4.803607922387352,nan,2.993567136800333,nan,5.6251709611655825,nan,13.009201126383813,nan,5.758358493476072,nan,13.001943894820917,nan,9.111267151220208,nan,4.813802470474567,nan,5.9587104909365225,nan,2.437503927689794,nan,2.8369253846766735,0.12539090651569598,5.220280214705821,nan,5.698410501513132,nan,9.69090197135375,nan,7.644508045737527,nan,7.230318333645214,nan,11.48641121793541,nan,4.0774372280877165,nan,4.28174985714172
2,50,0.15511430540643512,0,0.1521366142206714,0.0011490709554506492,100,0.37301082143037617,42.33692585269326,nan,96.59229843941381,nan,8.311470841749882,0.45247873192199256,30.601033207753908,nan,7.454996522375484,nan,273.1711780520111,nan,20.827315624516856,nan,7.364976383792233,nan,26.602378919620474,nan,18.40427511331875,nan,5.786947494082197,nan,72.4963055744406,0.18062472347858777,5.048245065458648,0.30717536375686755,5.845284159372411,nan,41.95080220294832,nan,20.30819195526126,nan,26.237614427141022,nan,11.305823692960466,nan,9.05272496928477,nan,81.62137382077135,0.15142543370553221,8.354751502274876,0.14797220507154032,10.628441181993361
2,50,0.7132651844092693,0,1.0,0.024027218076322535,100,nan,45368.717734206584,nan,16016.79456094772,nan,534.4234325247769,nan,5854.208865974155,nan,197.21908568473447,0.010383520745284262,65054.103503271486,nan,1083.1857224770029,nan,77.48359888635632,nan,17587.134640274562,nan,11308.506294594468,nan,122.01786083170352,nan,24904.211663984013,nan,657.4954464811065,nan,591.9819746405609,nan,8879.949367764237,nan,5221.593225510872,nan,1391.0948532871412,nan,429.53048692354497,nan,809.6342937300363,nan,11336.675895495862,nan,1449.439043553686,nan,13102.809425196048
2,10,0.9000364690296806,0,0.04814800245097638,0.015580857336866228,100,nan,837.0714348426434,nan,308.9565183491266,nan,264.23440878479767,nan,938.8196361623263,nan,26.161862438263544,nan,6172.602727420509,nan,805.0227656738765,nan,27.601719970934486,nan,110.6637638985929,nan,80.87483483626124,nan,43.0473667293418,nan,1802.821117366694,nan,25.50014607373826,nan,32.38934236106981,nan,543.5864200995679,nan,667.5231142083178,nan,143.51655438319727,nan,32.76578759582593,nan,17.198121519820923,nan,348.19762157915267,nan,34.776580039858565,nan,38.9622346987572
2,100,0.19082807006450103,0,0.026007354202745775,0.0052229297432797965,100,0.46618658171981125,110.70070564164504,0.02923628454824873,39.846085327182585,0.4364679962749454,11.740677579202503,0.20883963039680903,37.993590575733904,nan,6.99094717559466,0.02531040822299078,1127.9856971057582,0.5149658691864443,47.07201987869063,nan,5.396088145506569,0.3931110604198532,28.158831566471157,0.38086269679994456,17.60879072244261,nan,5.122198768045225,0.1290902715066785,323.9428168915241,-0.09859200042346532,13.403707278938946,nan,19.541480480999798,-0.037003948807643385,123.80318660820541,nan,131.5279936536586,nan,129.87628256572881,nan,19.627271449316186,nan,9.844237237240826,0.057494105359173805,343.92377303042286,0.16686156578871555,5.5357181978516214,0.25593886820088335,6.476315446606252
2,50,0.8791266852778091,0,0.0012584959047202671,1.0,100,0.13071882329723863,24.49325352248334,nan,9.42136117162872,nan,3.8077553310762315,0.21073677826370316,4.888125925122497,-0.038672234657238805,2.98471382665269,0.009688906733952818,7.858994522820539,nan,13.151791487761251,nan,4.975060842789145,0.1960929726394403,14.117845491744044,nan,9.762469397552097,nan,5.295437017766786,-0.01359210009718041,6.532556109238931,nan,2.4788000399081294,nan,2.9665489385484296,-0.1528114315905113,5.868806791476847,0.010255181861265473,6.423486053465895,nan,10.521059576771496,nan,7.989730829976878,0.022438723607687602,7.572164122236887,-0.012757105289663066,12.231317397151313,nan,4.7359273298362785,nan,5.060128600921181
2,10,0.26194362674265126,0,0.09905970981910361,0.3740472975810669,100,nan,24.69104813757998,nan,10.912086427871285,nan,4.218273779802636,nan,4.748416233759519,nan,2.9158728264916793,nan,5.2596466494396275,nan,12.56092757029209,nan,5.519837610273742,nan,13.791204155110625,nan,9.51092246748852,nan,4.7650859813263535,nan,5.563654324985064,nan,2.3135960082433633,nan,2.6195735587042823,nan,5.35164979384532,nan,5.764360593889942,nan,9.61933349231975,nan,7.576204567401693,nan,7.505014050627287,nan,12.559311060553151,nan,4.375652000836839,nan,4.387373749454395
2,10,0.023087766920038864,0,0.9020324225204054,0.0019742556347704244,100,0.7551904389419414,15.809263663398559,0.2805244615891336,10.471319813576804,0.7408446396106819,7.305385177817126,0.5399867386417019,8.970205967959044,0.24550631387031746,5.572841560374189,0.08774692178440639,11.159515775102724,0.70453482220446,11.708713659527696,0.3907805313794979,4.575803949789315,0.735169485859823,12.346278423833857,0.704907287582952,7.5679040347777455,0.6221220063054826,6.277351026845421,0.3216412061909864,7.085056988851631,0.10655978996349193,2.5232727321370367,0.4483950246821676,2.457341524264827,-0.26649535960684984,8.499903989149585,0.21519203460351805,3.52475764716819,0.03922173937087225,13.117694701922584,0.563048010768249,8.444991375744273,0.7177917897616393,7.108738752438206,0.20783535798387742,21.962763873353968,0.253992541435684,5.75333228911117,0.0837451000888315,4.405435999247501
2,10,0.8289831688704361,0,1.0,0.005907738092069984,100,nan,836.1937911258202,nan,825.5187203254878,nan,140.63904659956444,nan,560.9022352001374,nan,39.91144914350517,nan,5179.223163664761,nan,449.2236823562004,nan,26.096887351733553,nan,263.20273881694516,nan,172.89208387469287,nan,30.392553495186917,nan,2710.069271919615,nan,24.638361350055614,nan,105.24681492959427,nan,1419.922515702837,nan,713.6858299748112,nan,102.9762502579464,nan,32.481298503446936,nan,30.9792393198009,nan,565.137315909862,nan,119.75014471409052,nan,182.11914614158357
2,10,0.49342395154922425,0,2.9492533329185392e-05,0.001113866344828927,100,nan,24.575061299012827,0.04768227757057641,11.053042246988209,nan,4.651472079232294,nan,5.273048880035472,nan,3.2706644174216257,nan,6.962381861334774,nan,12.739072850978044,nan,5.375906403246995,nan,13.0786004208026,nan,9.20405162814892,nan,4.7614372338897395,nan,5.338605031306548,nan,1.9882137681530554,nan,2.2644043231705435,nan,5.258055937808412,nan,5.1717980409984,nan,10.203856406791793,0.11543649212521655,7.8019348779007265,nan,7.770139967988941,nan,12.591410129161268,nan,5.507377258092692,nan,5.594207529174701
2,100,0.6033343377942403,0,0.09114609050991213,0.01762572542427807,100,nan,14609.787786371739,nan,20178.211592036256,nan,1109.8794188186075,0.16091295231339067,33330.71374427439,nan,221.19229710597378,0.0023147365071706488,584821.9009711437,nan,52157.956476519845,nan,388.86789622074576,nan,1173.4041967013395,nan,1058.4094710159663,nan,911.9576467869024,nan,155759.67738909193,nan,5053.190273490673,-0.04725288546239464,2770.467604264806,-0.16741540843308472,46986.89957656858,0.12342965171542414,36066.79893930849,nan,6805.645197926619,nan,636.1984406414082,nan,170.98764947063194,nan,25710.760419964223,nan,7054.29778796767,nan,17994.770839220328
2,50,0.9946676836240376,0,1.1994556982030514e-05,0.7244624019054762,100,nan,25.508570549936415,-0.02721445603486346,10.76943511482391,nan,4.363014800334309,0.0698759063081819,4.590050542540729,0.1360317828668654,2.9872156437000967,nan,4.7968717442381,nan,12.846513319743783,nan,5.078610752841575,nan,13.78632294126751,nan,9.503402423769295,nan,4.539692674808387,nan,5.302502742519654,nan,1.99315326693318,nan,2.2854309258250676,nan,4.588745415834953,nan,4.979565250976409,nan,9.25364360014814,nan,7.4915224074314235,0.08508662618535297,7.737311801348064,nan,12.613809581975321,nan,4.847865344879008,nan,4.868292132048443
2,50,0.9423996824770247,0,0.00931270945625964,0.006025703005214388,100,nan,12123.096264735997,nan,23109.07771236346,nan,16152.15977436919,nan,7781.275226437694,nan,716.0516248049249,nan,102512.184787624,nan,27324.605102946345,nan,232.1522315740981,nan,5572.985153773115,nan,4298.272837449679,nan,364.0381216414182,nan,37599.434963066895,nan,430.24069498697946,nan,756.8413941191794,nan,32420.695330449114,nan,5308.989051284513,nan,2262.422209743824,nan,286.29550403747385,nan,896.0369456044599,nan,18381.521091959927,nan,4033.217416926333,nan,5401.575961423974
